title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis
1336,ฟา องครักษ์หญิงจำเป็น,ROMANTIC_FANTASY,lonely cat,THURSDAY,4,810956,9.88,79680219,2536828,COMPLETED,True,เมื่อมือสังหารกลายเป็นองครักษ์ ภารกิจลับสุดวุ่นวายจึงได้เริ่มต้นขึ้น
1309,Summer Night ความลับในคืนฤดูร้อน,ROMANCE,"Boran,Jormungand",SATURDAY,5,723883,9.73,93447255,2648322,COMPLETED,True,ทั้งที่ชีวิตวัยเรียนควรจะเป็นช่วงที่สนุกที่สุด แต่ลูน กลับใช้ชีวิตไปวันๆแบบไร้ตัวตนและไม่มีคนสนใจ  เมื่อฤดูร้อนครั้งใหม่ได้เริ่มต้นขึ้น ความลับบางอย่างกำลังจะเปลี่ยนชีวิตแสนธรรมดาของเขาโดยสิ้นเชิง
1308,Honey Honey Wedding,ROMANCE,มุนนายอง,SUNDAY,8,720828,9.81,73671690,1783168,COMPLETED,True,"มันไม่ใช่เรื่องแปลกเหรอ ที่เด็กผู้หญิงธรรมดาๆ อย่างฉันจะต้องมาแต่งงานตั้งแต่อยู่ชั้น ม.6 
แถมสามียังเป็นคุณครูที่โรงเรียน ที่ได้ฉายาว่า แวมไพร์ อีกต่างหาก! 
เรื่องราวชีวิตแต่งงานของคู่รักที่อายุห่างกันมากกก แม้จะดูงุ่มง่ามเงอะงะไปบ้าง แต่ก็โรแมนซ์ไม่เบานะ"
1293,รักนะ เจ้านายของผม,ROMANCE,ซังซู,FRIDAY,23,188857,9.62,9147452,294363,COMPLETED,True,จากหมากลายเป็นมนุษย์ บังเอิญกลับมาพบกับเจ้านายที่เลี้ยงเขาเมื่อ11ปีก่อน!!
1292,PADO,DRAMA,คิมจองฮยอน,THURSDAY,8,117879,9.76,7649147,259445,COMPLETED,True,เรื่องราวของพาโด เด็กหนุ่มต่างจังหวัดวัยกำลังโตธรรมดาๆคนหนึ่งฝันอยากเป็นนักกีฬาว่ายน้ำทีมชาติ
1257,Sweet Home,THRILLER,"Kimcarnby,Youngchan Hwang",WEDNESDAY,6,575006,9.84,51783400,1429632,COMPLETED,True,"เขาขังตัวเองจากโลกภายนอก หลบหนีสังคมอยู่แค่ภายในห้อง
กลับต้องมาสูญเสียครอบครัวทั้งหมดไปในอุบัติเหตุ..เหลือแค่ตัวคนเดียว"
1256,นาทีนั้นที่ใต้น้ำ,ROMANCE,bubu,TUESDAY,3,807133,9.81,50725577,1096204,COMPLETED,True,เซียงเฉ่าเป็นสาวสวยที่กลัวน้ำมาก ถึงแม้จะจ้างโค้ชสอนว่ายน้ำมาหลายคน แต่ก็ไม่มีใครทนความขี้กลัวน้ำของเธอได้ จนกระทั่งเพื่อนสนิทแนะนำเฉิงตงเฉิงซึ่งเป็นโค้ชสอนว่ายน้ำเด็กให้กับเธอ
1255,เปลี่ยนฝันร้ายให้กลายเป็นรัก,DRAMA,MomoJi ももじ,SUNDAY,3,843951,9.9,48690100,1369960,COMPLETED,True,"ผู้หญิงคนหนึ่งกำลังถูกทำลาย ใช้ชีวิตแต่ละวันเหมือนกับอยู่ในฝันร้าย เรื่องฉาวๆมากมายต่างเข้ามาพรากรอยยิ้มจากเธอไป แล้วใครกันที่จะมาช่วยเปลี่ยนโลกที่แสนมืดหม่นของเธอ?
"
1251,สาวจากแรนดอมแชต,DRAMA,พักอึนฮยอก,SATURDAY,225,302290,9.79,43340977,1227322,ONGOING,False,"จุนอูเป็นนักเรียนธรรมดาๆ ที่นอกจากจะไม่มีเพื่อนแล้วก็ยังเรียนไม่เก่ง
ใช้เวลาวันๆเล่นแรนดอมแชตกับคนไม่รู้จักแล้ว..เขาก็ดันบังเอิญเจอเพื่อนร่วมชั้นผู้หญิงในแรนดอมแชต!!"
1234,ทฤษฎีรัก บำบัดหัวใจ,DRAMA,Hatorik,TUESDAY,5,659063,9.8,46369749,1209143,COMPLETED,True,จากเด็กร่าเริงกลายเป็นคนมืดมน ใครกันที่จะทำให้เธอกลับมายิ้มได้อีกครั้ง
1213,Change,DRAMA,JINONE,"WEDNESDAY,SATURDAY",7,1067381,9.77,172698454,4903871,COMPLETED,True,"ผมเป็นหนุ่มมาดแมนที่เป็นที่หนึ่งด้านการต่อยตี แต่อุบัติเหตุครั้งนั้น เปลี่ยนให้ผมกลายเป็นสาวน้อยแสนสวย 
นี่ผมต้องใช้ชีวิตในร่างผู้หญิงจริงๆเหรอ?! ทำไมพระเจ้าถึงเล่นตลกกับผมแบบนี้นะ?!!!"
1201,มรดกของพ่อ,HEARTWARMING,Various Artists,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",9,132478,9.52,5173763,127705,COMPLETED,False,9 เรื่องราวผ่าน 9 ลายเส้น เพื่อรำลึกถึงพ่อหลวงรัชกาลที่ 9
1179,โอปป้าของฉันคือไอดอล​,ROMANCE,ซองอึน,FRIDAY,7,596786,9.79,46942213,1291362,COMPLETED,True,"เพื่อที่จะได้ใกล้ชิดไอดอลที่เธอคลั่งไคล้  ""ดารึม"" จึงทำทุกอย่างเพื่อเข้าทำงานในบริษัทของโอปป้า"
1178,คังบยอน,ROMANCE,พัคยุนยอง,FRIDAY,8,69459,9.2,7445790,368663,COMPLETED,True,ชีวิตสุดธรรมดาของคังบยอลที่เริ่มจะไม่ธรรมดาอีกต่อไปหลังจากเธอได้รู้จักกับเขา!
1173,จูบรักปลดล็อก,ROMANCE,ลีฮเย,THURSDAY,10,513595,9.87,37151994,1344765,COMPLETED,True,"เพราะคำสาปทำให้เธอต้องตกอยู่ในร่างหมาเมื่อตะวันลับฟ้า และ 
เขาที่จะเข้ามาเป็นส่วนหนึ่งในเรื่องราวสุดโรแมนติกทั้งๆที่กลัวหมาเข้าไส้..."
1169,กูรูควอกก้า,COMEDY,Quokka,THURSDAY,33,52566,9.48,2437699,59956,COMPLETED,False,"ถ่ายรูป ลดน้ำหนัก ความสวยความงาม 
และทุกเรื่องที่น่ารู้ ""กูรูควอกก้า"" จัดให้"
1167,Sweet EscapE,ROMANCE,kiyoshin_,SUNDAY,12,511192,9.81,36283420,1052493,COMPLETED,True,"การเดินทางท่องเที่ยวคนเดียวในดินแดนสุดแสนโรแมนติกของนานะ ถูกชนเข้าดังโครมโดยจุน
นักร้องสุดฮอตจากวง JI:NX  โบกสะบัดแท่งไฟร่วมลุ้นทุกความฟินไปกับวิถีติ่งของนานะ !"
1166,Perfect Honeymoon,ROMANCE,"east wind,jeong min. P",FRIDAY,3,160274,9.81,6047111,201134,COMPLETED,True," การเดินทางด้วยกันครั้งแรกหลังจากแต่งงาน 
ทำไมถึงมีแค่เจ้าสาวคนเดียวล่ะ ?!
เกิดอะไรขึ้นในช่วงฮันนีมูนของพวกเขา?"
1163,Couple on the way ,SLICE_OF_LIFE,เจ๊จ๋าเจ๊,WEDNESDAY,44,53136,9.64,1328253,43523,COMPLETED,False,ได้เวลาสะพายเป้ แล้วเที่ยวละไม สบายกระเป๋าตังค์ ลดมลภาวะไม่ใช้รถ ไปกับ “ปอย&แบงค์” คู่รักสายชิลล์ ที่จะพาเราไปช้อป ชิม และอิ่มจนพุงกาง แถมยังมีของฝากแจกเพื่อนๆ พร้อมยังตามรอยไปเที่ยวกันได้แบบง่ายสุดๆ
1158,Pastel รักนี้สีพาสเทล,HEARTWARMING,CAPO,"MONDAY,TUESDAY",101,138132,9.6,11839939,378764,COMPLETED,False,เรื่องราวหวานๆ กวนๆ ของคู่รักหนุ่มสาวที่อาศัยอยู่ด้วยกัน คนโสดโปรดเตรียมใจก่อนอ่าน!
1157,ต้องลดให้ได้ 5 กิโล!,DRAMA,"suosu,Hong-kki",FRIDAY,11,455721,9.42,31755468,949113,COMPLETED,True,"เพื่อ 5 กิโลนั้น ""โอซู""จะสามารถทำได้หรือไม่
เรื่องราวใกล้ๆตัวเวลาไดเอท สำหรับสาวๆ หรือ
ใครที่มีประสบการณ์คล้ายๆกัน มาฮาไปด้วยกันกับ
""ต้องลดให้ได้ 5 กิโล!"""
1134,The Red Book,THRILLER,รังโต,WEDNESDAY,26,81777,9.23,4953570,71849,COMPLETED,False,ยิ่งคุณคิดถึงมันมากเท่าไหร่ คุณก็จะยิ่งรู้สึกกลัวมากเท่านั้น นี่คือเรื่องราวที่มีอยู่ทั่วไปทุกหนแห่ง
1133,เสียงกระซิบ,THRILLER,jeong min. P,MONDAY,24,99821,9.78,3775191,123184,COMPLETED,False,เรื่องประหลาดที่ถูกเล่าผ่านเสียงกระซิบ
1132,หุบเขามรณะ,THRILLER,moconut,THURSDAY,98,168506,9.73,11332079,350104,COMPLETED,False,หุบเขาที่เปลี่ยนเป็นนรก...ถือธนูเพื่อต่อสู้เพื่อการดำรงอยู่
1131,DEY ช่องสยองขวัญ,THRILLER,DEY,MONDAY,15,137308,9.78,5160953,92809,COMPLETED,False,"รวมเว็บตูนเรื่องสั้นที่ทั้งตลกและน่ากลัว
หลอนจัดหนักไปกับ effect ใหม่!"
1130,ดงอสรพิษ,THRILLER,คิมอียอน,WEDNESDAY,6,132011,9.46,6854254,170801,COMPLETED,True,ความลับอันน่ากลัวของหญิงสาวที่น่ารัก... เห็นตัวจริงของเธอภายใต้เงานั้นแล้ว คุณจะยังเอาใจช่วยเธออยู่หรือเปล่า
1122,รู้สักนิดก่อนคิดจะรัก,HEARTWARMING,theterm,SUNDAY,3,96365,9.61,2075508,29318,COMPLETED,False,UNICEF ร่วมกับ LINE WEBTOON และ the term ร่วมกันจัดทำเว็บตูนเรื่องนี้ขึ้นเพื่อให้ข้อมูลแก่วัยรุ่นในการจัดการตนเองอย่างเหมาะสมเมื่อพร้อมจะมีความรัก
1104,Chivalry,ACTION,ฮวันแจงอี,MONDAY,86,78315,9.63,4306872,144130,COMPLETED,False,"โจรในคราบพนักงานส่งของและการตามล่าหาฆาตกรตัวจริงเพื่อพ้นผิดจากข้อกล่าวหา
โจร VS ฆาตกร การต่อสู้ระหว่างพวกเขาทั้งสอง ใครจะเป็นผู้ชนะ?!!"
1103,ร่องรอยจากมือ,DRAMA,ลูกตา,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",58,60166,9.34,4945497,151516,COMPLETED,False,คิมฮงซอกนักศึกษาธรรมดาที่ไม่มีอะไรพิเศษและไม่ค่อยมีใครคบ อยู่ดีๆก็ได้รับแอพที่สามารถแอบดูแชทของคนอื่นได้ หลังจากนี้ ชีวิตมหาลัยของเขากำลังจะเปลี่ยนไป!!
1097,REAWAKEN MAN,ACTION,"แชยงแทก,คิมแจฮัน",WEDNESDAY,5,329178,9.83,33047416,859991,COMPLETED,True,"เรื่องราวแอคชั่นสุดมันส์ระหว่างแก๊งค์มาเฟียที่น่าเกรงขาม
กับหนุ่มมาดกวน ที่ไม่เคยยอมใคร.. แต่มันไม่ได้จบแค่นี้..
เพราะไอ้หนุ่มนี่มันตายและเกิดใหม่ได้ภายใน 3 วันน่ะสิ...!"
1096,Ctrl + Z,THRILLER,ฮงซึงพโย,TUESDAY,11,91738,9.51,6154365,160104,COMPLETED,True,"ผู้ชายคนหนึ่งที่ทุกคนเรียกเขาว่า ลูกของฆาตกร..
แต่แล้ววันหนึ่งปาฏิหารก็เกิดขึ้นเมื่อเขาได้รับ
โน๊ตบุ๊คที่มีพลังอำนาจพิเศษที่จะทำให้ทุกอย่างบนโลกนี้เปลี่ยนไป
ด้วยการตัดสินใจของเขา...!"
1095,ใหญ่กลางเล็ก,ACTION,ฮัน,SATURDAY,7,106966,9.65,6513159,155689,COMPLETED,True,"แฝดสามจากไข่ใบเดียวกัน กับชีวิตที่ต่างกันราวฟ้าดิน
เรื่องราวดราม่ากับสามแฝดที่มีวาสนา ชะตาลิขิต
ที่ต่างกันอย่างสิ้นเชิง ระหว่างคนรวยล้นฟ้า.. มนุษย์เงินเดือน
ธรรมดาๆ และไอระห่ำแสนจน จะเป็นเช่นใด ต้องติดตาม"
1094,ผู้พิทักษ์,DRAMA,คิมแทคยอง,SUNDAY,9,191618,9.7,16999985,663092,COMPLETED,True,"เด็กผู้หญิงที่จำเป็นจะต้องมาเป็นผู้พิทักษ์ให้เจ้าขี้แพ้จินซู
คอยปกป้องไม่ให้จินซูโดนซ้อม เพราะถ้าเขาโดนอัดแม้แต่หมัดเดียว
เงื่อนไขระหว่างเขาและเธอ เกี่ยวกับพี่ชายสุดหล่อของจินซู
ที่ฮายูนแอบชอบมานาน จะถือเป็นอันสิ้นสุด!"
1077,Seventeen,ROMANCE,PlayList,"THURSDAY,SATURDAY",8,122988,8.64,3356241,55746,COMPLETED,False,"วัยใสไร้เดียงสากับช่วงเวลาที่สวยงามที่สุด ""Seventeen""
เรื่องราวที่จะทำให้คุณหวั่นไหวไปกับความทรงจำ"
1045,รวมเรื่องสั้นจากประตูสู่ดาว 2017,DRAMA,Various Artists,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY",30,189985,9.9,11624634,350748,COMPLETED,False,"เตรียมตัวพบการผลงานเรื่องสั้นทั้ง 5 เรื่อง
จากกนักเขียนชาลเลนจ์ลีคผู้เข้าร่วมค่าย Training camp !!
หลังจากได้รับการติวแบบตัวต่อตัวจากเมนเทอร์นักเขียนจากหน้าหลัก และทีมงานเว็บตูน  ผลงานของนักเขียนทั้ง 5 ท่าน จะออกมาเป็นยังไงนั้น รอรับชมได้เลย !"
1044,Spirit Fingers,DRAMA,ฮันคยองชัล,TUESDAY,6,314707,9.93,32346193,1559860,COMPLETED,True,"อูยอนที่เป็นนักเรียนธรรมดา กับชีวิตประจำวันที่ไม่มีอะไรพิเศษ จนมาเจอกับเจ้าพวกคนแปลกๆที่เรียกตัวเอกว่า ""spirit fingers"" 
ชีวิตของเธอก็เริ่มเปลี่ยนไป!"
1043,ฮารุของฮานะ,ROMANCE,ซอกอู,SUNDAY,4,279157,9.82,19683048,739476,COMPLETED,True,เรื่องราวของมนุษย์หมาป่าที่ตกหลุมรักเด็กสาวที่เป็นมนุษย์ธรรมดา
1042,Superstar,DRAMA,คิมแจฮัน,SATURDAY,6,281589,9.71,20113092,574917,COMPLETED,True,คิมวอนจุน นักเรียนชายธรรมดาๆ คนหนึ่งที่ไร้ซึ่งความฝัน และเป้าหมาย ได้แต่ใช้ชีวิตอย่างน่าเบื่อไปวันๆ แต่แล้ววันหนึ่ง ชีวิตของเขาก็เปลี่ยนไป เมื่อเพื่อนสนิทมาชวนไปออดิชัน!
1041,Love on Track,ROMANCE,SsM SlitheringMe,THURSDAY,20,105053,9.76,3288070,87727,COMPLETED,False,"เมื่อการเดินทางในเส้นทางนักดนตรีอย่างที่หวังไว้ ไม่ใช่เรื่องง่าย เรื่องราวการฟันฝ่าอุปสรรคเพื่อเดบิวต์เป็นศิลปินของวง MEAN จึงเริ่มขึ้น
พร้อมๆกับการตามหารักครั้งแรกในความทรงจำ เพื่อที่จะได้เจอ ‘เธอ’ อีกครั้ง"
1014,ฮาเร็มแฝดสี่ล้อมหัวใจเธอ,ROMANCE,โซอิ,MONDAY,3,332272,9.65,15203829,421117,COMPLETED,True,"เคยได้ยินมาว่าเราทุกคนจะมีช่วงเวลาที่ป๊อปปูล่าที่สุดอยู่ช่วงหนึ่ง
""สำหรับฉัน... มันคง...เป็นตอนนี้สินะ""
เรื่องราวของเด็กสาวที่มีชายหนุ่มสี่คนมาตกหลุมรัก แต่ติดตรงที่พวกเขาเป็นฝาแฝดกันเนี่ยสิ !"
1013,Land of Joy,SLICE_OF_LIFE,Khunkhom,"TUESDAY,WEDNESDAY",512,117402,8.85,27955977,853137,ONGOING,False,ยินดีต้อนรับเข้าสู่ดินแดนในอุดมคติ ที่ซึ่งเต็มไปด้วยความหฤหรรษ์ มาวิ่งเล่นชมสวนดอกไม้ สายลม และแสงแดด ด้วยกันเถอะ
1012,สยาม..ตามท้องเรื่อง,SLICE_OF_LIFE,CHAI YEARN,"FRIDAY,SATURDAY,SUNDAY",778,361879,9.75,79660258,3332342,ONGOING,False,"รวมแก๊กเกี่ยวกับเรื่องราวที่เกิดขึ้นในสังคมไทย ""มาเล่าสู่กันฟังนะเออ"""
978,Love Indeed รัก...ใช่รึเปล่า,HEARTWARMING,crosswalk741,SUNDAY,118,558300,9.76,37907832,1332157,HIATUS,False,พิณ เด็กสาว ม.ต้น ที่ถูกเพื่อนสนิทหักหลัง แม่กำลังจะแต่งงานใหม่ ถูกคนในเน็ตรุมด่า ทุกคนบนโลกเหมือนจะหันหลังให้เธอ พิณกลายเป็นคนเก็บตัว และไม่ไว้ใจใคร พิณย้าย ร.ร. เพื่อหนีจากเรื่องแย่ๆ แล้วชีวิตและผู้คนที่เธอต้องเจอที่ ร.ร. ใหม่จะเป็นเช่นไร พิณจะเปิดใจได้อีกครั้งหรือไม่นะ...
977,ทำเนียบหนุ่มหล่อ,COMEDY,"Mas Okis,S.M.S","TUESDAY,THURSDAY",101,672713,9.74,62913342,1541564,COMPLETED,False,"หล่อวัวตายควายล้ม หล่อไม่บันยะบันยัง หล่อสุดใน 3 โลก จะให้ใช้คำไหนก็ไม่คู่ควรกับความหล่อของผมเลย 
""เฮ้อ ทำไมผมถึงเกิดมาหล่อได้ขนาดนี้ครับพ่อ"" 
เรื่องราวความหล่อขั้นเทพที่ตามมาด้วยเรื่องชวนฮา ช่วยไม่ได้ ดันเกิดมาหล่อก็งี้แหละ!"
976,วันสงบสุขของลิ้นกับฟัน,COMEDY,GIMS,"WEDNESDAY,FRIDAY",2,167794,9.77,9075537,401372,COMPLETED,True,พี่น้องหน้านิ่ง ทั้งคู่เหมือนจะสนิท แต่บางทีก็เหมือนจะเป็นคู่กัด มาหัวเราะก๊ากไม่รู้ตัวไปกับเรื่องราวของทั้งคู่กันได้เลย
950,กรีดร้อง,THRILLER,Various Artists,WEDNESDAY,14,230771,9.75,10649158,140521,COMPLETED,False,"ถ้าคิดว่าเคย....อ่านเรื่องที่หลอนที่สุดมาแล้ว ลองมาอ่านเรื่องนี้ แล้วจะรู้ว่า ""ความหลอน"" ที่แท้จริงเป็นยังไง... กว่าจะรู้ตัวก็...กรีดร้อง...ไปแล้ว"
949,แว่วเสียงแห่งรัก,ROMANCE,Ann,FRIDAY,4,692348,9.81,54662617,1337406,COMPLETED,True,ยูสึกิ เด็กสาวม.ปลายได้เห็นสิ่งที่ไม่ควรเห็นเข้า นั่นคือเรื่องที่โคเซย์ เพื่อนร่วมชั้นที่มักทำตัวเย็นชา (?) กำลังแอบมีความสัมพันธ์ลับๆ กับผู้ชาย...?!?
948,ปมสยอง,THRILLER,Yutapoom Tungsirisumrit,SUNDAY,116,205619,9.69,14712131,579483,COMPLETED,False,เกิดคดีฆ่าหั่นศพต่อเนื่อง ที่ยิ่งสืบลึกลงไปมากเท่าไร ความตายก็คล้ายจะใกล้เข้ามาทุกที...
944,เรื่องเล่าจากวิญญาณ,THRILLER,QTT,MONDAY,8,554036,9.81,34032893,945672,COMPLETED,True,"<เรื่องเล่าจากวิญญาณ 2>มาแล้ว!
คนเราชอบรวมตัวกันคุยเรื่องหลอนๆ เรื่องผี เรื่องวิญญาณ แล้วก็บอกว่าหลอน
แต่นี่... คือการรวมตัวกันของวิญญาณ เล่าเรื่องของคนที่หลอน.....กว่าวิญญาณ..."
936,Dream Come True,DRAMA,Waraporn Sirilai,FRIDAY,5,343520,9.83,22144455,705682,COMPLETED,True,เมื่ออะไรๆ ก็ไม่เป็นไปดั่งใจ ดรีมจึงตัดสินใจทิ้งชีวิตวุ่นวาย หลบมาพักใจยังรีสอร์ทต่างจังหวัด แต่ดันต้องมาเจอกับโฮป หนุ่มหล่อสุดเซอร์เจ้าของรีสอร์ท เขาจะช่วยเยียวยาหัวใจเธอ หรือยิ่งทำให้วุ่นวายใจยิ่งกว่าเดิมกันนะ
930,กลั้นน้ำตา,SLICE_OF_LIFE,Pixel Ghost,"MONDAY,TUESDAY,SUNDAY",797,397268,9.62,91134401,2999550,ONGOING,False,บางครั้ง คนเราก็ต้องมีเรื่องที่ต้องกลั้นน้ำตากันบ้าง
929,NEVERLAND,FANTASY,Domino-noble,FRIDAY,4,173378,9.76,8401088,287628,COMPLETED,True,"""นี่ล่ะความเป็นจริง ไม่ใช่ความฝันในวัยเยาว์"" NEVERLAND ที่มีเพียงแต่ปีเตอร์แพนเท่านั้นที่รู้ทางไป แต่วันเวลากลับเล่นตลก เมื่อปีเตอร์แพนที่กลับชาติมาเกิดไม่รู้ทางไปและไม่คิดจะหวนกลับไปเป็นเด็กอีก"
902,หอพัก 95!,DRAMA,Didiwalker,TUESDAY,237,396945,9.77,31712435,1141486,ONGOING,False,ผู้ที่จะเข้าพักในหอพักแห่งนี้ต้องได้รับจดหมายเชิญเท่านั้น และจดหมายฉบับนั้นก็ถูกส่งมาถึงเธอตอนที่เธอกำลังจะไม่มีที่ซุกหัวนอนพอดี อะไรจะเหมาะเจาะปานนี้! แต่มันยังไงอยู่นะ ทำไมเธอถึงได้รับเชิญล่ะ? มีความลับอะไรกำลังรอเธออยู่หรือเปล่า...
899,Promise in LOVE สัญญาต้องเป็นสัญญา,ROMANCE,"sec,Lostfeel",MONDAY,104,262176,9.59,14381358,496620,COMPLETED,False,เธอจำไม่ได้หรอกว่าไปสัญญาอะไรกับใครไว้ตอนไหนบ้าง แต่ถ้าจู่ๆ จะมีชายหนุ่มพร้อมใจกันมาทวงสัญญารักจากเธอพร้อมกันแบบนี้ เธอจะจัดการกับเรื่องรักวุ่นๆ นี้ยังไง แล้วใครกันนะ...คือตัวจริงที่จะได้รับคำสัญญาของเธอไปครอบครอง
898,ผู้ก่อการร้าย,ACTION,"Han Dong-woo,KOJINO",WEDNESDAY,8,330061,9.82,37430939,974328,COMPLETED,True,"เพื่อช่วยชีวิตคน แม้จะต้องเป็นผู้ก่อการร้ายก็ยอม
เรื่องราวของเด็กผู้ชายตัวเล็กๆที่ยอมเป็นผู้ก่อการร้าย เพื่อกู้โลก"
897,งานเยอะ เรื่องแยะ,SLICE_OF_LIFE,yangchikii,WEDNESDAY,63,48226,8.14,3633845,97215,COMPLETED,False,การ์ตูนสั้นๆ จบในตอน บอกเล่าเรื่องราวเบื้องหลังของแต่ละอาชีพในสังคม หัวเราะอยู่ดีๆ น้ำตาไหลเฉยเลย นี่มัน #เอาเรื่องจริงมาพูดเล่น ชัดๆ!
896,กุกูกาก้า,COMEDY,ฮเยนิ,TUESDAY,8,551780,9.78,47274644,1588494,COMPLETED,True,สาวสวยสุดเปรี้ยวอย่างเธอกำลังปาร์ตี้สุดเหวี่ยง แต่พอรู้ตัวอีกที เธอก็หลงเข้ามาในยุคดึกดำบรรพ์ซะแล้ว! แถมดูท่าจะไม่ใช่แค่เธอคนเดียวที่หลงเข้ามายุคนี้ ก่อนจะหาทางกลับบ้านให้ได้ เธอต้องมีชีวิตรอดจากยุคหินนี่ให้ได้เสียก่อน จะไหวมั้ยเนี่ย?!
895,ปาฏิหาริย์แห่งกาลเวลา,DRAMA,WakeR,MONDAY,6,865253,9.72,62181293,1301170,COMPLETED,True,ชีวิตของหญิงสาวที่ดิ่งลงสู่หุบเหวแห่งความสิ้นหวัง ปาฏิหาริย์ จะดึงเธอขึ้นมาจากก้นบึ้งแห่งความโศกเศร้าได้หรือไม่
890,เล่าเรื่องพ่อ The Series,HEARTWARMING,Various Artists,MONDAY,6,49808,9.83,1109843,45667,COMPLETED,False,6 เรื่องราวของพ่อที่ร้อยเรียงจากหัวใจของ 6 นักเขียน เพื่อเรา และลูกหลานของเรา
808,วาดเล่นๆ ดันเป็นเรื่อง ,COMEDY,Duncan,FRIDAY,16,67454,8.49,3649916,69443,COMPLETED,False,"การ์ตูนแก๊กสั้นๆ 
จากเรื่องขำขันใกล้ตัว แก๊กรั่วๆ มึนปนฮา 
ถ้ายังไม่ฮาก็แสดงว่ายังไม่หายมึน?"
800,รักนี้ต้องปฏิวัติ,DRAMA,232,TUESDAY,392,268369,9.69,43502817,1616689,ONGOING,False,รักแรกปิ๊งมันเป็นอย่างนี้เอง! แต่งานนี้เห็นท่าจะไม่หมู เพราะสาวเท่อย่างเธอไม่ชายตามองหนุ่มติ๋มอย่างเขาเลยสักนิด แบบนี้ก็มีแต่ต้องตามตื้อเท่านั้นแล้วล่ะ!
792,ID ของฉันคือดอกไม้พลาสติก,ROMANCE,คีแมงกิ,THURSDAY,9,1028524,9.85,94255925,2249325,COMPLETED,True,"""ยัยอัปลักษณ์"" คำนี้มันแทงใจ เพราะเกิดมาไม่สวย ก็เลยต้องพึ่งมีดหมอ แล้วจะมีใครสักคนรึเปล่านะ ที่มองเห็นความสวยที่แท้จริงของ ""ดอกไม้พลาสติก"" อย่างเธอ..."
791,ทางผีผ่าน,THRILLER,จูดงกึน,WEDNESDAY,2,247560,9.72,11152322,137702,COMPLETED,True,คุณเชื่อเรื่องผีรึเปล่า? แล้วเรื่องผีที่เคยฟังน่ากลัวแค่ไหน? ล้อมวงเข้ามาสิ...เรื่องผีต่อไปนี้จะทำให้คุณต้องเปิดไฟนอน.
774,The Phone,THRILLER,Various Artists,MONDAY,3,167080,9.36,5063412,49248,COMPLETED,False,เมื่อผีรู้ว่าคุณเป็นใคร รู้กระทั่งเบอร์โทรศัพท์ของคุณ...เรื่องเหลือเชื่อแบบนี้มันเกิดขึ้นจริงเหรอ?! สัมผัสความระทึกอย่างที่ไม่เคยมีมาก่อน!!!
746,ทัณฑ์นรก โรรุว์,FANTASY,Kanor,FRIDAY,242,539263,9.83,69685475,1920828,HIATUS,False,นรกภูมิ ดินแดนที่อยู่ ณ ปลายสุดของวัฏสงสาร ทางผ่านของวิญญาณทุกดวง ที่ซึ่งเต็มไปด้วยการพิพากษาและการลงทัณฑ์ โรรุว์ ธิดาของท่านยมบาล ผู้ดูแลมหานรกขุมที่สี่ วันนี้ก็ทำหน้าที่ลงโทษพวกสัตว์นรกอย่างขยันขันแข็งเช่นเคย จนกระทั่ง..
745,หัวโจก,ACTION,จองจงแทก,SUNDAY,134,443149,9.82,52105811,1045561,COMPLETED,False,"การย้ายโรงเรียนเพื่อเริ่มต้นชีวิตใหม่น่าจะเป็นทางออกที่ดีที่สุด
แต่เขาก็ยังไม่วายถูกหาเรื่อง และต้องเจอกับพวกที่ชอบใช้กำลัง
สถานการณ์แบบนี้มันวอนซะแล้ว..."
743,เช็คพอยท์,DRAMA,"ซงกา,อึนโซ",SATURDAY,32,210533,9.56,9992907,188710,COMPLETED,False,"การย้อนเวลาไปแก้ไขอดีต
จะช่วยให้เขาพ้นจากชะตากรรมที่รออยู่หรือไม่?"
742,Dark Village,THRILLER,Toei,THURSDAY,82,310753,9.63,23696927,505382,COMPLETED,False,พวกเขาตื่นขึ้นมาในห้องปิดตาย พบว่าถูกลักพาตัวโดยคนแปลกหน้า ทั้งยังถูกบังคับให้เล่นเกม...ที่จะทำลายความเชื่อใจระหว่างพวกเขาไปตลอดกาล
741,แฟนเดย์..แฟนกันแค่วันเดียว,ROMANCE,CARTOONTHAI STUDIO,WEDNESDAY,4,100659,9.18,2015755,36850,COMPLETED,False,การ์ตูนจากภาพยนตร์เรื่องแรกของค่าย GDH โดยผู้กำกับ กวน มึน โฮ และ พี่มาก..พระโขนง โต้ง-บรรจง ปิสัญธนะกูล สู่เวอร์ชั่นการ์ตูนเนื้อหาเหตุการณ์ก่อนภาพยนตร์ที่จะทำให้คุณได้รู้จักกับเขาก่อนใคร
